 time            v(conn_pin)     v(gate)         v(gate_drive)  
 5.71814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.72964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.73964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.74964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.75964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.76964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.77964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.78964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.79964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.80964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.81964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.82964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.83964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.84964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.85964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.86964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.87964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.88014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.88064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
